date,timestamp,open,high,low,close,volume
2026-04-04T02:00:00Z,1775268000000,2050.53,2052.7,2046.87,2049.32,33138.435
2026-04-04T03:00:00Z,1775271600000,2049.32,2051.39,2048.7,2049.21,19474.531
2026-04-04T04:00:00Z,1775275200000,2049.21,2050.76,2047.51,2050.14,21001.286
2026-04-04T05:00:00Z,1775278800000,2050.13,2054.22,2049.53,2052.77,39852.391
2026-04-04T06:00:00Z,1775282400000,2052.78,2057.5,2051.96,2055.51,45203.075
2026-04-04T07:00:00Z,1775286000000,2055.51,2056.13,2050.52,2052.72,38445.655
2026-04-04T08:00:00Z,1775289600000,2052.73,2054.5,2048.36,2049.45,35102.459
2026-04-04T09:00:00Z,1775293200000,2049.45,2050.88,2048.1,2049.26,35822.189
2026-04-04T10:00:00Z,1775296800000,2049.27,2053.96,2046.45,2053.27,64744.842
2026-04-04T11:00:00Z,1775300400000,2053.27,2054.24,2050.25,2051.06,31775.327
2026-04-04T12:00:00Z,1775304000000,2051.06,2052.5,2047.0,2048.89,43287.816
2026-04-04T13:00:00Z,1775307600000,2048.9,2053.99,2048.55,2052.31,47507.628
2026-04-04T14:00:00Z,1775311200000,2052.31,2053.62,2043.0,2052.14,83076.177
2026-04-04T15:00:00Z,1775314800000,2052.13,2060.99,2051.39,2055.16,117989.106
2026-04-04T16:00:00Z,1775318400000,2055.16,2061.65,2052.3,2054.65,95783.505
2026-04-04T17:00:00Z,1775322000000,2054.66,2057.22,2051.74,2055.85,43639.891
2026-04-04T18:00:00Z,1775325600000,2055.85,2057.33,2053.75,2054.18,22714.733
2026-04-04T19:00:00Z,1775329200000,2054.17,2083.36,2054.15,2063.77,278409.936
2026-04-04T20:00:00Z,1775332800000,2063.77,2064.03,2058.63,2061.87,47742.563
2026-04-04T21:00:00Z,1775336400000,2061.87,2071.06,2061.66,2067.73,40525.118
2026-04-04T22:00:00Z,1775340000000,2067.73,2071.46,2067.3,2068.04,34621.469
2026-04-04T23:00:00Z,1775343600000,2068.04,2068.24,2061.61,2064.43,41754.651
2026-04-05T00:00:00Z,1775347200000,2064.43,2064.6,2059.2,2061.27,32563.054
2026-04-05T01:00:00Z,1775350800000,2061.28,2061.6,2056.01,2056.4,47393.019
2026-04-05T02:00:00Z,1775354400000,2056.39,2059.2,2052.65,2058.98,52260.899
2026-04-05T03:00:00Z,1775358000000,2058.98,2059.99,2054.25,2055.69,23686.71
2026-04-05T04:00:00Z,1775361600000,2055.69,2057.19,2053.01,2054.25,28251.548
2026-04-05T05:00:00Z,1775365200000,2054.25,2055.88,2046.0,2047.74,70293.915
2026-04-05T06:00:00Z,1775368800000,2047.74,2048.11,2026.32,2037.25,317875.914
2026-04-05T07:00:00Z,1775372400000,2037.24,2041.58,2033.01,2036.0,97584.917
2026-04-05T08:00:00Z,1775376000000,2036.0,2039.04,2034.57,2038.06,34906.922
2026-04-05T09:00:00Z,1775379600000,2038.06,2044.93,2037.72,2043.22,63277.507
2026-04-05T10:00:00Z,1775383200000,2043.23,2051.83,2041.09,2043.65,76394.855
2026-04-05T11:00:00Z,1775386800000,2043.64,2044.88,2039.35,2040.88,41060.478
2026-04-05T12:00:00Z,1775390400000,2040.88,2040.89,2020.61,2026.96,271537.324
2026-04-05T13:00:00Z,1775394000000,2026.95,2036.99,2024.3,2035.44,142006.445
2026-04-05T14:00:00Z,1775397600000,2035.44,2042.3,2033.65,2037.36,116369.376
2026-04-05T15:00:00Z,1775401200000,2037.37,2069.25,2033.07,2053.13,380743.413
2026-04-05T16:00:00Z,1775404800000,2053.12,2058.5,2048.76,2051.24,91914.209
2026-04-05T17:00:00Z,1775408400000,2051.25,2061.45,2047.04,2061.31,115817.577
